# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_netw_01  order by site_no' |# 02/19/2019 21:01:27, llorzol
#
agency_cd	site_no	netw_seq_nu	netw_cd	netw_begin_dt	netw_end_dt	analyses_tp	netw_src_cd	anal_agency_cd	netw_freq_cd	netw_meth_cd	netw_1_cd	netw_2_cd	netw_web_cd	netw_cn	netw_cr	netw_mn	netw_md
5s	15s	9n	2s	4s	4s	2s	5s	5s	1s	1s	1s	1s	1s	8s	25d	8s	25d
USGS	453550120052101	2	WL	1965	1979		OR004				2		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453550122383501	1	QW	1967		B							Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453550122530801	1	WL	1996	1998		OR004		B		3		Y	tiffany	06-JUN-2003 14:42:34	tiffany	06-JUN-2003 14:42:34
USGS	453550122564301	1	WL	1990			OR004		S		4		Y	tiffany	08-MAR-2002 19:33:24	tiffany	08-MAR-2002 19:33:24
USGS	453554120415301	1	WL	1963			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453556119250501	1	WL	1990			OR004						Y	tiffany	15-AUG-2005 15:23:37	tiffany	15-AUG-2005 15:23:37
USGS	453558119380301	1	WL	1983			OR004		A				Y	tiffany	25-MAY-2006 15:38:30	tiffany	25-MAY-2006 15:38:30
USGS	453558121082001	1	WL	1959	1963		OR004		M				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453558121082001	2	WL	1964	1967		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453558121082001	3	WL	1976			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453559121102601	1	WL	1956	1958		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453559121102601	2	WL	1959	1965		OR004		M				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453559121102601	3	WL	1966	1970		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453559121102601	4	WL	1971	1974		OR004		S				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453559121102601	5	WL	1975			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453559121121301	1	WL	1959	1967		OR004		M				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453559121121301	2	WL	1967	1970		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453559121121301	3	WL	1971	1974		OR004		S				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453559121121301	4	WL	1975			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453559123090301	1	WL	1997	1998		OR004		B		3		Y	tiffany	04-JUN-2003 14:14:52	tiffany	06-JUN-2003 14:42:35
USGS	453601121115501	1	WL	1956			OR004		M				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453602121125801	1	WL	1959	1964		OR004		M				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453602121125801	2	WL	1964	1972		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453602121125801	3	WL	1975			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453604119245801	1	WL	1965			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453604119245802	1	WL	1974			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453606121105701	1	WL	1926	1930		USGS		M		3		Y	nwis	04-NOV-1998 00:00:00	nwis	16-DEC-1992 00:00:00
USGS	453606121105701	2	WL	1960			OR004		M		3		Y	nwis	04-NOV-1998 00:00:00	nwis	16-DEC-1992 00:00:00
USGS	453609119490301	1	WL	1976			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453609119491901	1	WL	1973	1978		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453609121155701	1	WL	1979			USGS		B				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453610121120201	1	WL	1960	1963		OR004		M				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453610121120201	2	WL	1964	1970		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453610121120201	3	WL	1971	1973		OR004		I				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453610121120201	4	WL	1975			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453611121381101	1	WL	1979					B				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453612119341501	1	WL	1968			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453613119354601	1	QW	1983		P	USGS	USGS	I		3		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453614119502901	1	WL	1971			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453615123090601	1	WL	1997	1997		USGS		B		3		Y	tiffany	04-JUN-2003 14:14:52	tiffany	04-JUN-2003 14:14:52
USGS	453618122544701	1	WL	1996	1998		OR004		B		3		Y	tiffany	06-JUN-2003 14:42:34	tiffany	06-JUN-2003 14:42:34
USGS	453620119485201	1	WL	1976			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453621121081201	1	WL	1979			USGS		B				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453624120570501	1	WL	1979			USGS		B				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453628123012101	1	WL	1997			OR004		C		4		Y	tiffany	05-FEB-2002 19:22:00	tiffany	05-FEB-2002 19:22:00
USGS	453629122460101	1	WL	1943			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453630119452501	1	WL	1976			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453630121151701	1	WL	1979			USGS		B				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453637119273801	1	WL	1972			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453639121155001	1	WL	1963	1971		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453639121155001	2	WL	1972	1974		OR004		S				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453639121155001	3	WL	1975			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453640119495501	1	WL	1975			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453640119542001	1	WL	1981			OR004						Y	tiffany	16-AUG-2005 18:39:47	tiffany	16-AUG-2005 18:39:47
USGS	453644121124302	1	WL	1957			OR004		M				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453648119511901	1	WL	1978			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453655122561501	1	WL	1996	1998		OR004		B		3		Y	tiffany	12-MAR-2002 22:16:27	tiffany	06-JUN-2003 14:42:34
USGS	453703119374801	1	WL	1969			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453705119354601	1	WL	1971			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453705119513901	1	WL	1981			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453706119342301	1	WL	1968			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453706119572301	1	WL	1968			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453713121124901	1	WL	1957			OR004		M				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453715121151801	1	WL	1947	1961		USGS		I		3		Y	nwis	04-NOV-1998 00:00:00	nwis	16-DEC-1992 00:00:00
USGS	453715121151801	2	WL	1962	1962		OR004		M		3		Y	nwis	04-NOV-1998 00:00:00	nwis	16-DEC-1992 00:00:00
USGS	453715121151801	3	WL	1963	1971		OR004		M		3		Y	nwis	04-NOV-1998 00:00:00	nwis	16-DEC-1992 00:00:00
USGS	453715121151801	4	WL	1972	1974		OR004		S		3		Y	nwis	04-NOV-1998 00:00:00	nwis	16-DEC-1992 00:00:00
USGS	453715121151801	5	WL	1975			OR004		Q		3		Y	nwis	04-NOV-1998 00:00:00	nwis	16-DEC-1992 00:00:00
USGS	453715123114301	1	WL	1996	1998		OR004		B		3		Y	tiffany	15-MAR-2002 17:57:46	tiffany	06-JUN-2003 14:42:36
USGS	453720119243101	1	WL	1962			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453720121122601	1	WL	1958			OR004		M				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453721119255801	1	WL	1968			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453722119482901	1	WL	1976			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453723123041901	1	WL	1996	1998		OR004		B		3		Y	tiffany	12-MAR-2002 22:16:30	tiffany	06-JUN-2003 14:42:36
USGS	453724121121501	1	WL	1958			OR004		M				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453728121123101	1	WL	1958			OR004		M				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453730119042501	1	WL	1953			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453732119260401	1	WL	1953			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453735119255401	1	WL	1957			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453735121121401	1	WL	1958			OR004		M				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453743119450801	1	WL	1971			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453745122593501	1	WL	1995	1998		OR004		B		3		Y	tiffany	12-MAR-2002 22:16:28	tiffany	06-JUN-2003 14:42:35
USGS	453749119441301	1	WL	1974			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453750122564601	1	WL	1996	1998		OR004		B		3		Y	tiffany	12-MAR-2002 22:16:26	tiffany	06-JUN-2003 14:42:36
USGS	453752119483001	1	WL	1973			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453752121324601	1	WL	1979			USGS		B				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453755119470401	1	WL	1971			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453809119572401	1	WL	1985			OR004		Q				Y	tiffany	25-MAY-2006 15:38:30	tiffany	25-MAY-2006 15:38:30
USGS	453809119572401	2	WL	2000	2005		OR004		C				Y	tiffany	30-MAY-2006 17:29:30	tiffany	30-MAY-2006 17:29:30
USGS	453810119315001	1	WL	1971			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453811121212401	1	WL	2005	2007		USGS		B		3		Y	tiffany	07-JUN-2006 12:42:05	tiffany	06-OCT-2008 19:51:28
USGS	453819119275901	1	WL	1968			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453822119352001	1	WL	1967			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453825121221701	1	WL	1986	1987		OR004		M		4		Y	tiffany	19-JUL-2006 17:27:35	tiffany	19-JUL-2006 17:27:35
USGS	453834121180501	1	WL	1979			USGS		B				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453835119572301	1	WL	1968			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453836119573101	1	WL	2000			OR004						Y	tiffany	16-AUG-2005 16:40:05	tiffany	16-AUG-2005 16:40:05
USGS	453838121174801	1	WL	1979	1987		OR004		M		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	06-JUL-2006 14:00:15
USGS	453838121174801	2	WL	2005	2007		USGS		B		3		Y	tiffany	06-JUL-2006 14:00:15	tiffany	06-OCT-2008 19:51:28
USGS	453839121175501	1	WL	1979	1983		OR004		B		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	05-JUN-2006 20:52:08
USGS	453839121175501	2	WL	1984	1986		OR004		M		4		Y	tiffany	05-JUN-2006 20:52:08	tiffany	05-JUN-2006 20:52:08
USGS	453839121175501	3	WL	2005			USGS		B		3		Y	tiffany	05-JUN-2006 20:52:08	tiffany	05-JUN-2006 20:52:08
USGS	453841121181301	1	WL	1980	1983		OR004		B		4		Y	tiffany	05-JUN-2006 13:16:12	tiffany	05-JUN-2006 13:16:12
USGS	453841121181301	2	WL	1984	1987		OR004		M		4		Y	tiffany	05-JUN-2006 13:16:12	tiffany	05-JUN-2006 13:16:12
USGS	453841121181301	3	WL	2005	2007		USGS		B		3		Y	tiffany	05-JUN-2006 13:16:12	tiffany	06-OCT-2008 19:51:28
USGS	453842121185801	1	WL	1986	1987		OR004		M		4		Y	tiffany	06-JUN-2006 12:55:32	tiffany	06-JUN-2006 12:55:32
USGS	453842121185801	2	WL	2005	2007		USGS		B		3		Y	tiffany	06-JUN-2006 12:55:32	tiffany	06-OCT-2008 19:51:28
USGS	453845121191401	1	WL	1990			OR004		Q		4		Y	tiffany	06-JUN-2006 12:55:32	tiffany	06-JUN-2006 12:55:32
USGS	453845121191401	2	WL	2005	2007		USGS		C		3		Y	tiffany	06-JUN-2006 12:55:32	tiffany	06-OCT-2008 19:51:28
USGS	453847121223701	1	WL	1986	1987		OR004		M		4		Y	tiffany	06-JUN-2006 12:55:59	tiffany	06-JUN-2006 12:55:59
USGS	453847121223701	2	WL	2005	2007		USGS		B		3		Y	tiffany	06-JUN-2006 12:55:59	tiffany	06-OCT-2008 19:51:28
USGS	453850119573001	1	WL	1964			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453852118382201	1	WL	1978			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453859119243901	1	WL	1952			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453859121223101	1	WL	2005	2007		USGS		B		3		Y	tiffany	05-JUN-2006 13:15:47	tiffany	06-OCT-2008 19:51:28
USGS	453904118384501	1	WL	1978			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453906123065401	1	WL	1993	1998		OR004		B		3		Y	tiffany	12-MAR-2002 22:16:32	tiffany	06-JUN-2003 14:42:36
USGS	453909123063401	1	WL	1995	2000		OR004		Q		4		Y	tiffany	04-JUN-2003 14:14:52	tiffany	06-JUN-2003 14:42:36
USGS	453912119360301	1	WL	1970			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453918119330001	1	WL	1984			OR004		Q				Y	tiffany	25-MAY-2006 15:38:30	tiffany	25-MAY-2006 15:38:30
USGS	453918119330001	2	WL	2002	2005		OR004		C				Y	tiffany	30-MAY-2006 17:29:30	tiffany	30-MAY-2006 17:29:30
USGS	453922119572101	1	WL	1977			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453934118491701	1	WL	1967			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453936121210901	1	WL	1985	1987		OR004		M		4		Y	tiffany	06-JUN-2006 12:56:00	tiffany	06-JUN-2006 12:56:00
USGS	453936121210901	2	WL	1990			OR004		Q		4		Y	tiffany	06-JUN-2006 12:56:00	tiffany	06-JUN-2006 12:56:00
USGS	453936121210901	3	WL	2005	2007		USGS		B		3		Y	tiffany	06-JUN-2006 12:56:00	tiffany	06-OCT-2008 19:51:29
USGS	453937121215801	1	WL	1979	1980		USGS		B				Y	nwis	04-NOV-1998 00:00:00	tiffany	07-JUN-2006 12:42:06
USGS	453937121215801	2	WL	2006	2007		USGS		C		3		Y	tiffany	07-JUN-2006 12:42:06	tiffany	06-OCT-2008 19:51:29
USGS	453939121215701	1	WL	2007			USGS		O		3		Y	tiffany	07-MAY-2007 12:50:15	tiffany	07-MAY-2007 12:50:15
USGS	453939121221201	1	WL	1983	1987		OR004		M		4		Y	tiffany	11-JUL-2006 12:44:49	tiffany	11-JUL-2006 12:44:49
USGS	453940119350601	1	WL	1969			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453940121191901	1	WL	1993			OR004		Q		4		Y	tiffany	30-MAY-2006 12:48:56	tiffany	30-MAY-2006 12:48:56
USGS	453942121221501	1	WL	1979	1980		USGS		B				Y	nwis	04-NOV-1998 00:00:00	tiffany	12-JUL-2006 12:43:56
USGS	453942121221501	2	WD	2006	2007		USGS		C	M	3		Y	tiffany	12-JUL-2006 12:43:56	tiffany	06-OCT-2008 19:51:29
USGS	453943119314201	1	WL	1971			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	453943121224901	1	WL	2006	2007		USGS		B		3		Y	tiffany	23-MAY-2006 14:55:18	tiffany	06-OCT-2008 19:51:29
USGS	453943121224901	2	WD	2006	2007		USGS		C	M	3		Y	tiffany	23-MAY-2006 14:55:18	tiffany	06-OCT-2008 19:51:29
USGS	453944121211301	1	WL	2004			OR004		C		4		Y	tiffany	30-MAY-2006 12:48:57	tiffany	30-MAY-2006 12:48:57
USGS	453949118514901	1	WL	1978			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453949121220301	1	WL	1983	1987		OR004		M		4		Y	tiffany	11-JUL-2006 12:44:50	tiffany	11-JUL-2006 12:44:50
USGS	453949121220301	2	WL	2005	2007		USGS		B		3		Y	tiffany	11-JUL-2006 12:44:50	tiffany	06-OCT-2008 19:51:29
USGS	453949121220301	3	WD	2006	2007		USGS		C	M	3		Y	tiffany	11-JUL-2006 12:44:50	tiffany	06-OCT-2008 19:51:29
USGS	453954118401601	1	WL	1981			OR064		M				Y	tiffany	30-MAY-2006 20:59:13	tiffany	30-MAY-2006 20:59:13
USGS	453954120503301	1	WL	1968			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	453956118424001	1	WL	1980	1980		OR004		A				Y	tiffany	25-MAY-2006 15:38:30	tiffany	25-MAY-2006 15:38:30
USGS	453956118424001	2	WL	2005			OR064		C				Y	tiffany	08-JUN-2006 16:27:41	tiffany	08-JUN-2006 16:27:41
USGS	453956121205501	1	WL	2001			OR004		Q		4		Y	tiffany	30-MAY-2006 12:48:56	tiffany	30-MAY-2006 12:48:56
USGS	453958118394901	1	WL	1991			OR064		M				Y	tiffany	30-MAY-2006 20:59:13	tiffany	30-MAY-2006 20:59:13
USGS	453958121221701	1	WL	2005			USGS		O		3		Y	tiffany	12-JUL-2006 12:43:55	tiffany	12-JUL-2006 12:43:55
USGS	454001121244001	1	WL	2006	2007		USGS		B		3		Y	tiffany	06-JUL-2006 14:01:40	tiffany	06-OCT-2008 19:51:29
USGS	454001121361401	1	WL	1979			USGS		B				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454003119273001	1	WL	1970			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	454004118412701	1	WL	1981			OR064		M				Y	tiffany	30-MAY-2006 20:59:13	tiffany	30-MAY-2006 20:59:13
USGS	454004121211801	1	WL	2005	2007		USGS		O		3		Y	tiffany	06-JUN-2006 17:13:16	tiffany	06-OCT-2008 19:51:29
USGS	454004121211801	2	WD	2006	2007		USGS		C	M	3		Y	tiffany	06-JUN-2006 17:13:16	tiffany	06-OCT-2008 19:51:29
USGS	454004121211801	3	WL	1985	1986		OR004		M		4		Y	tiffany	06-JUN-2006 17:13:16	tiffany	06-JUN-2006 17:13:16
USGS	454006121214501	1	WL	1986	1986		OR004		M		4		Y	tiffany	06-JUN-2006 17:13:16	tiffany	06-JUN-2006 17:13:16
USGS	454006121214501	2	WL	2005	2007		USGS		B		3		Y	tiffany	06-JUN-2006 17:13:16	tiffany	06-OCT-2008 19:51:29
USGS	454008121215101	1	WD	2006	2007		USGS		C	M	3		Y	tiffany	12-JUL-2006 12:43:29	tiffany	06-OCT-2008 19:51:29
USGS	454010119233801	1	WL	1961			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454010121224001	1	WL	1983	1987		OR004		M		4		Y	tiffany	06-JUL-2006 14:01:09	tiffany	06-JUL-2006 14:01:09
USGS	454010121224001	2	WL	2005	2006		USGS		B		3		Y	tiffany	06-JUL-2006 14:01:09	tiffany	06-JUL-2006 14:01:09
USGS	454011119582901	1	WL	1977			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454011121223901	1	WL	2006	2007		USGS		B		3		Y	tiffany	06-JUL-2006 14:02:08	tiffany	06-OCT-2008 19:51:29
USGS	454012120095501	1	WL	1976			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454013121225901	1	WL	1985	1987		OR004		M				Y	tiffany	31-MAY-2006 13:10:38	tiffany	31-MAY-2006 13:10:38
USGS	454013121225901	2	WL	2005	2007		USGS		C				Y	tiffany	31-MAY-2006 13:10:38	tiffany	06-OCT-2008 19:51:29
USGS	454013121225902	1	WL	1983	1987		OR004		M		4		Y	tiffany	23-MAY-2006 14:54:41	tiffany	23-MAY-2006 14:54:41
USGS	454013121225902	2	WL	2005	2007		USGS		B		3		Y	tiffany	23-MAY-2006 14:54:41	tiffany	06-OCT-2008 19:51:29
USGS	454013121225902	3	WD	2006	2007		USGS		C	M	3		Y	tiffany	23-MAY-2006 14:54:41	tiffany	06-OCT-2008 19:51:29
USGS	454014118410101	1	WL	1979			OR064		M		4		Y	tiffany	19-MAY-2005 16:51:10	tiffany	19-MAY-2005 16:51:10
USGS	454014118410102	1	WL	1979			OR064		M		4		Y	tiffany	19-MAY-2005 17:53:49	tiffany	19-MAY-2005 17:53:49
USGS	454015121202701	1	WL	2005	2007		USGS		B		3		Y	tiffany	05-JUN-2006 13:15:19	tiffany	06-OCT-2008 20:30:59
USGS	454020121211901	1	WL	2005	2005		USGS		O		3		Y	tiffany	12-JUL-2006 12:43:55	tiffany	12-JUL-2006 12:43:55
USGS	454020121211901	2	WD	2006	2007		USGS		C	M	3		Y	tiffany	12-JUL-2006 12:43:56	tiffany	06-OCT-2008 20:30:59
USGS	454020121223401	1	WL	1963	1971		OR004		Q		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	06-JUL-2006 13:58:53
USGS	454020121223401	2	WL	1983	1987		OR004		M		4		Y	tiffany	06-JUL-2006 13:58:53	tiffany	06-JUL-2006 13:58:53
USGS	454020121223401	3	WL	2005	2007		USGS		B		3		Y	tiffany	06-JUL-2006 13:58:53	tiffany	06-OCT-2008 20:30:59
USGS	454020121223401	4	WD	2006	2007		USGS		C	M	3		Y	tiffany	06-JUL-2006 13:58:53	tiffany	06-OCT-2008 20:30:59
USGS	454022119211001	1	WL	1969			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454022119211002	1	WL	1979	1987		OR004		A				Y	tiffany	25-MAY-2006 15:38:30	tiffany	25-MAY-2006 15:38:30
USGS	454023121210301	1	WL	1986	1987		OR004		M		4		Y	tiffany	06-JUL-2006 14:01:40	tiffany	06-JUL-2006 14:01:40
USGS	454023121210301	2	WL	2005	2007		USGS		B		3		Y	tiffany	06-JUL-2006 14:01:40	tiffany	06-OCT-2008 20:30:59
USGS	454024121233401	1	WL	2006	2007		USGS		B		3		Y	tiffany	23-MAY-2006 14:54:40	tiffany	06-OCT-2008 20:30:59
USGS	454027121212501	1	WL	1963	1982		OR004		Q		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	14-JUL-2006 13:06:32
USGS	454027121212501	2	WL	1983	1987		OR004		M		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	14-JUL-2006 13:06:32
USGS	454027121212501	3	WL	2005	2007		USGS		C		3		Y	tiffany	14-JUL-2006 13:06:32	tiffany	06-OCT-2008 20:30:59
USGS	454028119174201	1	WL	1976			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	454029119284601	1	WL	1971			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	454029121225201	1	WL	1999			OR004		Q		4		Y	tiffany	06-JUL-2006 14:00:15	tiffany	06-JUL-2006 14:00:15
USGS	454029121225201	2	WD	2006	2007		USGS		C	M	3		Y	tiffany	06-JUL-2006 14:00:15	tiffany	06-OCT-2008 20:30:59
USGS	454031121215701	1	WL	1983	1987		OR004		M		4		Y	tiffany	06-JUN-2006 17:37:38	tiffany	06-JUN-2006 17:37:38
USGS	454031121215701	2	WL	2005	2007		USGS		B		3		Y	tiffany	06-JUN-2006 17:37:38	tiffany	06-OCT-2008 20:30:59
USGS	454031121215701	3	WD	2006	2007		USGS		C	Z	3		Y	tiffany	06-JUN-2006 17:37:38	tiffany	06-OCT-2008 20:30:59
USGS	454031121224001	1	WL	1974	1979		OR004		Q		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	14-JUL-2006 13:06:32
USGS	454031121224001	2	WL	1983	1987		OR004		M		4		Y	tiffany	14-JUL-2006 13:06:32	tiffany	14-JUL-2006 13:06:32
USGS	454031121224001	3	WL	1987			OR004		Q		4		Y	tiffany	14-JUL-2006 13:06:32	tiffany	14-JUL-2006 13:06:32
USGS	454031121224001	4	WL	2005	2007		USGS		B		3		Y	tiffany	14-JUL-2006 13:06:32	tiffany	06-OCT-2008 20:30:59
USGS	454031121224001	5	WD	2006	2007		USGS		C	M	3		Y	tiffany	14-JUL-2006 13:06:32	tiffany	06-OCT-2008 20:30:59
USGS	454032119233201	1	WL	1959			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
